address,parsed_address,latitude,longitude,st_makepoint
178/1 AHMED NAGAR DHAKA,178/1 ,23.79381277,90.36101337,POINT (90.36101337 23.79381277)
178/1  AHMED NAGAR MIRPUR,178/1  ,23.79380523,90.36076169,POINT (90.36076169 23.79380523)
"150, AHMED NAGAR, MIRPUR, DHAKA.","150, ",23.79393549,90.36081232,POINT (90.36081232 23.79393549)
170 AHMED NAGAR MIRPUR DHAKA,170,23.79444074,90.36086438,POINT (90.36086438 23.79444074)
189/3 AHMED NAGAR MIRPUR. DHAKA.,189/3 . .,23.79192222,90.35976688,POINT (90.35976688 23.79192222)
168 PIKE PARA MIRPUR DHAKA,168,23.79459466,90.3608798,POINT (90.3608798 23.79459466)
177 AHMED NAGAR MIRPUR DHAKA,177,23.79409261,90.36091292,POINT (90.36091292 23.79409261)
178/7 AHMED NAGAR PAIK PARA MIRPUR,178/7 ,23.79323596,90.36096467,POINT (90.36096467 23.79323596)
255/1 AHMED NAGAR DHAKA,255/1 ,23.79291526,90.35851736,POINT (90.35851736 23.79291526)
189/2 AHMED NAGAR MIRPUR DHAKA.,189/2  .,23.79193766,90.35990671,POINT (90.35990671 23.79193766)
"174/ 1/ M AHMED NAGAR, MIRPUR, DHAKA.",174/ 1/ M ,23.79258761,90.36110594,POINT (90.36110594 23.79258761)
"169/1/A, AHMED NAGAR MIRPUR, DHAKA","169/1/A,",23.79437395,90.36077525,POINT (90.36077525 23.79437395)
219 AHMED NAGAR MIRPUR,219,23.79418515,90.36060616,POINT (90.36060616 23.79418515)
176 AHMED NAGAR PAIK PARA MIRPUR,176,23.79423667,90.36050438,POINT (90.36050438 23.79423667)
185/184 N H 255/1 AH MIRPUR DHAKA.,185/184 ,23.79298265,90.35864922,POINT (90.35864922 23.79298265)
"189/2/A, AHMED NAGAR PIKE PARA DHAKA","189/2/A, ",23.79199673,90.35995428,POINT (90.35995428 23.79199673)
189/1 AHMED NAGAR MIRPUR DHAKA.,189/1  .,23.79206346,90.3599446,POINT (90.3599446 23.79206346)
191 AHMED NAGAR PIKE PARA DHAKA,191,23.79209841,90.36005681,POINT (90.36005681 23.79209841)
"174/1/M, AHAMED NAGAR MIRPUR","174/1/M, ",23.79247427,90.36115543,POINT (90.36115543 23.79247427)
"148/2,AHMED NAGAR MIRPUR","148/2,",23.79230674,90.36140088,POINT (90.36140088 23.79230674)
"167/1, AHMED NAGAR PIKE PARA DHAKA","167/1, ",23.79472004,90.36083014,POINT (90.36083014 23.79472004)
161 AHMED NAGAR PIKE PARA DHAKA,161,23.7949586,90.3608446,POINT (90.3608446 23.7949586)
281/1 AHMED NAGAR DHAKA.,281/1 ,23.79222038,90.35789316,POINT (90.35789316 23.79222038)
195/1  AHMED NAGAR MIRPUR DHAKA,195/1   ,23.792169,90.36031069,POINT (90.36031069 23.792169)
148/5 AHMED NAGAR MIRPUR,148/5 ,23.79234304,90.36130694,POINT (90.36130694 23.79234304)
"182/1, AHMED NAGAR MIRPUR","182/1, ",23.79332673,90.36057279,POINT (90.36057279 23.79332673)
185 AHMED NAGAR PIKE PARA DHAKA,185,23.79249316,90.36048878,POINT (90.36048878 23.79249316)
"257/1/G, AHMED NAGAR MIRPUR","257/1/G, ",23.79251739,90.35798587,POINT (90.35798587 23.79251739)
"196/B, AHMED NAGAR MIRPUR, DHAKA","196/B,",23.79232827,90.35972179,POINT (90.35972179 23.79232827)
"184/1/A,  AHMEDNAGAR MIRPUR, DHAKA","184/1/A,  ",23.79260659,90.36041279,POINT (90.36041279 23.79260659)
162/2    AHMED NAGAR MIRPUR DHAKA,162/2     ,23.79530638,90.36100552,POINT (90.36100552 23.79530638)
"257/1-C/1, AHMED NAGAR MIRPUR","257/1-C/1, ",23.79247928,90.35817366,POINT (90.35817366 23.79247928)
257/C AHMED NAGAR DHAKA.,257/C ,23.792332,90.35836951,POINT (90.35836951 23.792332)
"BLD NO-A/100,FLAT-01 PAIK PARA MIRPUR","A/100,",23.79141144,90.35504585,POINT (90.35504585 23.79141144)
"BLD NO-A/101, FLAT-01 PAIK PARA MIRPUR","A/101,",23.79149882,90.35421938,POINT (90.35421938 23.79149882)
"BLD NO-A/104, FLAT-08 PAIK PARA MIRPUR","A/104,",23.79157164,90.35484187,POINT (90.35484187 23.79157164)
"BLD NO-A/105,FLAT-07,PAIIK PARA MIRPUR","A/105,",23.79158361,90.35502593,POINT (90.35502593 23.79158361)
"BLD NO-A/105, FLAT-08, PAIK PARA MIRPUR","A/105,",23.79121864,90.35445979,POINT (90.35445979 23.79121864)
189/5   AHMED NAGAR DHAKA,189/5  ,23.79217945,90.3598521,POINT (90.3598521 23.79217945)
189/4 AHMED NAGAR MIRPUR,189/4 ,23.7921046,90.35962989,POINT (90.35962989 23.7921046)
"204/3,  AHMED NAGAR MIRPUR DHAKA","204/3,   ",23.79244089,90.35944222,POINT (90.35944222 23.79244089)
"91/1, PAIK PARA STAFF QUATER MIRPUR","91/1, ",23.79120336,90.35423854,POINT (90.35423854 23.79120336)
"DIVISION-6, SEGUN BAGECHA,BLD-A/101 (11TH FLOOR) DHAKA","DIVISION-6, SEGUN BAGECHA,BLD-A/101 (11TH FLOOR) ",23.79128254,90.35505043,POINT (90.35505043 23.79128254)
"DIVISION-6, SEGUN BAGECHA,BLD-A/102 (11TH FLOOR) DHAKA","DIVISION-6, SEGUN BAGECHA,BLD-A/102 (11TH FLOOR) ",23.79155297,90.35441683,POINT (90.35441683 23.79155297)
"BL D NO A/103, FLAT-04 PAIK PARA MIRPUR"," A/103, ",23.79156024,90.35466867,POINT (90.35466867 23.79156024)
"93/1,PAIK PARA STAFF QUATER MIRPUR",93/1,23.79126704,90.35468504,POINT (90.35468504 23.79126704)
"DIVISION-6, SEGUN BAGECHA,BLD-A/106 (11TH FLOOR) DHAKA","DIVISION-6, SEGUN BAGECHA,BLD-A/106 (11TH FLOOR) ",23.79165124,90.35405449,POINT (90.35405449 23.79165124)
277/1  AHMED NAGAR DHAKA.,277/1  ,23.79171853,90.35892211,POINT (90.35892211 23.79171853)
BLD NO-A/94 FALT-1 PAIK PARA MIRPUR,A/94 ,23.79127713,90.35486522,POINT (90.35486522 23.79127713)
261/1 AHMED ALI PIKE PARA DHAKA,261/1,23.79202855,90.35917586,POINT (90.35917586 23.79202855)
263 AHMED NAGAR PIKE PARA DHAKA,263,23.79179811,90.35950466,POINT (90.35950466 23.79179811)
BLD NO-A/96 FLAT-1 PAIK PARA MIRPUR,A/96 ,23.79135675,90.35424396,POINT (90.35424396 23.79135675)
262 PIKE PARA DHAKA,262,23.79203783,90.35923045,POINT (90.35923045 23.79203783)
"BLD.NO-A/97, FLAT-01 PAIK PARA MIRPUR","A/97,",23.79136943,90.35441657,POINT (90.35441657 23.79136943)
265 AHMED NAGAR PIKE PARA DHAKA,265,23.7918472,90.35936429,POINT (90.35936429 23.7918472)
265 AHMED NAGAR MIRPUR,265,23.79176012,90.35943914,POINT (90.35943914 23.79176012)
263/3 AHMED NAGAR PAIK PARA MIRPUR,263/3 ,23.79206585,90.35953069,POINT (90.35953069 23.79206585)
"BLD NO-0A/98,FLAT -01 PAIK APRA MIRPUR","A/98,",23.79139084,90.35466986,POINT (90.35466986 23.79139084)
265/2 AHMED NAGAR MIRPUR,265/2 ,23.79197929,90.35956338,POINT (90.35956338 23.79197929)
265/1 AHMED NAGAR MIRPUR DHAKA.,265/1  .,23.79188162,90.35963932,POINT (90.35963932 23.79188162)
"BLD NO-A/110, FLAT-09, PAIK PARA MIRPUR","A/110,",23.79180467,90.35421249,POINT (90.35421249 23.79180467)
PAIK PARA STAF QUATER MIRPUR,PAIK PARA STAF QUATER MIRPUR,23.79172389,90.35498866,POINT (90.35498866 23.79172389)
"124/1, PAIK PARA STAFF QUATER MIRPUR","124/1,",23.79213932,90.35456344,POINT (90.35456344 23.79213932)
"BLD NO-A/125,FLAT-01,PAIK PARA MIRPUR",A/125,23.79228904,90.35455052,POINT (90.35455052 23.79228904)
"113/1,PAIK PARA STAFF QUATER MIRPUR","113/1,",23.79187888,90.35481324,POINT (90.35481324 23.79187888)
"BLD NO-A/115, FLAT-02, PAIK PARA MIRPUR","A/115, ",23.79195062,90.35402393,POINT (90.35402393 23.79195062)
"116/1, PAIK PARA STAFF QUATER MIRPUR","116/1, ",23.79195726,90.35420045,POINT (90.35420045 23.79195726)
"BLD NO-A/117, FLAT-01, PAIK PARA MIRPUR","A/117,",23.79198196,90.35439841,POINT (90.35439841 23.79198196)
"118/1, PAIK PARA STAFF QUATER MIRPUR","118/1, ",23.79199425,90.35462538,POINT (90.35462538 23.79199425)
"119/1, PAIK PARA STAFF QUATER MIRPUR","119/1, ",23.79200977,90.35479865,POINT (90.35479865 23.79200977)
"BLD NO-A/107, FLAT-01, PAIK PARA MIRPUR","A/107,",23.79166043,90.35421718,POINT (90.35421718 23.79166043)
"DIVISION-6, SEGUN BAGECHA,BLD-A/108 (11TH FLOOR) DHAKA","DIVISION-6, SEGUN BAGECHA,BLD-A/108 (11TH FLOOR) ",23.79166959,90.35442149,POINT (90.35442149 23.79166959)
"BLD NO-A/121,FLAT-01, PAIK PARA MIRPUR",A/121,23.79214058,90.35406727,POINT (90.35406727 23.79214058)
122/1PAIK PARA STAFF QUATER MIRPUR,122/1,23.79216654,90.35425191,POINT (90.35425191 23.79216654)
"109/5, PAIK PARA SAATT QUATER MIRPUR","109/5, ",23.79180143,90.35404254,POINT (90.35404254 23.79180143)
281/1 AHMED NAGAR PAIK PARA MIRPUR,281/1 ,23.79219833,90.35788995,POINT (90.35788995 23.79219833)
"372/C, AHMED NAGAR MIRPUR","372/C, ",23.79165877,90.3572746,POINT (90.3572746 23.79165877)
"E&M DIVISION-6,P,W,D,COMMISIONER BUILDING(11TH FLOOR) NEAR BUI-A/109","E&M DIVISION-6,P,W,D,COMMISIONER BUILDING(11TH FLOOR) NEAR BUI-A/109",23.79202433,90.35394144,POINT (90.35394144 23.79202433)
"DAG-431(HABULER PUKURPAR), WASA AHMEDNAGAR, MIRPUR DHAKA","DAG-431(HABULER PUKURPAR), WASA AHMEDNAGAR, MIRPUR ",23.79316558,90.36105327,POINT (90.36105327 23.79316558)
"NEW-370 AHMED NAGAR MIRPUR, DHAKA",370,23.79133092,90.3555932,POINT (90.3555932 23.79133092)
"COMMISSIONER BUILDING (11TH FLOOR) SEGUN BAGICHA, DHAKA PAIKPARA G.S.Q.","COMMISSIONER BUILDING (11TH FLOOR) SEGUN BAGICHA,  PAIKPARA G.S.Q.",23.79127945,90.35408255,POINT (90.35408255 23.79127945)
"COMMISSIONER BUILDING (11TH FLOOR) SEGUN BAGICHA , DHAKA","COMMISSIONER BUILDING (11TH FLOOR) SEGUN BAGICHA , ",23.79377098,90.35488888,POINT (90.35488888 23.79377098)
"E&M Division-6,Commission Building 11Flr,Segunbagicha Near Bui-A/106","E&M Division-6,Commission Building 11Flr,Segunbagicha Near Bui-A/106",23.79150777,90.35410452,POINT (90.35410452 23.79150777)
DAG NO 587  SHEN PAR MIRPUR DHAKA,587,23.79331235,90.35815732,POINT (90.35815732 23.79331235)
44 AHMED NAGAR MIRPUR,44,23.79635441,90.36059838,POINT (90.36059838 23.79635441)
48/1 AHMED NAGAR DHAKA.,48/1 ,23.79576333,90.36053489,POINT (90.36053489 23.79576333)
"310/1A, AHMED NAGAR MIRPUR(FLAT # E/7)",310/1A,23.79490312,90.35750533,POINT (90.35750533 23.79490312)
"52/1/A, AHMED NAGAR MIRPUR, DHAKA","52/1/A,",23.79547468,90.36071721,POINT (90.36071721 23.79547468)
"51,AHMED NAGAR, MIRPUR DHAKA","51,",23.79593507,90.36054568,POINT (90.36054568 23.79593507)
53 AHMED NAGAR DHAKA.,53,23.79607322,90.36078159,POINT (90.36078159 23.79607322)
49 PAIKPARA MIRPUR DHAKA.,49,23.79599619,90.36070899,POINT (90.36070899 23.79599619)
"47/4, AHMEDNAGAR, MIRPUR.","47/4, ",23.79557456,90.3601429,POINT (90.3601429 23.79557456)
55 AHMED NAGAR PIKE PARA DHAKA,55,23.79593209,90.361041,POINT (90.361041 23.79593209)
50  AHMED NAGAR MIRPUR,50,23.7959004,90.36068119,POINT (90.36068119 23.7959004)
52 AHMED NAGAR DHAKA.,52,23.79570039,90.36064274,POINT (90.36064274 23.79570039)
"48, AHMED NAGAR MIRPUR","48, ",23.79572139,90.36016222,POINT (90.36016222 23.79572139)
46/1 EAST AHMED NAGA DHAKA,46/1,23.79613361,90.36015837,POINT (90.36015837 23.79613361)
46 AHMED NAGAR PIKE PARA DHAKA,46,23.79611188,90.3602565,POINT (90.3602565 23.79611188)
"46 AHMED NAGAR, PIKEPARA MIRPUR",46,23.79602082,90.36045869,POINT (90.36045869 23.79602082)
"238/1, AHMMED NAGER MIRPUR","238/1, ",23.79504551,90.35880843,POINT (90.35880843 23.79504551)
238/1/D AHMED NAGAR MIRPUR,238/1/D ,23.79506869,90.35856246,POINT (90.35856246 23.79506869)
"152/1, AHAMMED  NAGOR MIRPUR","152/1, ",23.7942104,90.36123692,POINT (90.36123692 23.7942104)
"235/1, AHMED NAGAR MIRPUR","235/1, ",23.79449285,90.35877498,POINT (90.35877498 23.79449285)
152 AHMED NAGAR DHAKA,152,23.7940989,90.36118425,POINT (90.36118425 23.7940989)
"238/1-B, AHMED NAGAR, MIRPUR","238/1-B, ",23.79493599,90.35859576,POINT (90.35859576 23.79493599)
154/1 AHMED NAGAR DHAKA.,154/1 ,23.79452888,90.36127998,POINT (90.36127998 23.79452888)
155/1 E AHED NAGAR PIKE PARA DHAKA,155/1 ,23.7946355,90.3613552,POINT (90.3613552 23.7946355)
"52/3-B, AHMEDNAGAR, MIRPUR.","52/3-B, ",23.79514876,90.36031445,POINT (90.36031445 23.79514876)
"238/1-C, AHMED NAGAR MIRPUR","238/1-C, ",23.79487977,90.35861945,POINT (90.35861945 23.79487977)
"236/ W, AHMED NAGAR, PAIKPRA MIRPUR","236/ W, ",23.79430204,90.3587169,POINT (90.3587169 23.79430204)
"156/A , AHMED NAGAR MIRPUR","156/A , ",23.79489881,90.3611619,POINT (90.3611619 23.79489881)
"156, AHMED NAGAR MIRPUR","156, ",23.79493318,90.36132088,POINT (90.36132088 23.79493318)
52/3/C AHMED NAGAR DHAKA,52/3/C ,23.79506156,90.36032196,POINT (90.36032196 23.79506156)
"233,PIKE PARA DHAKA",233,23.79455305,90.35927128,POINT (90.35927128 23.79455305)
"233/A ,AHMED NOGAR, SHAH ALI BAGH MIRPUR","233/A ,",23.79461275,90.35935246,POINT (90.35935246 23.79461275)
"232/2, AHMED NAGAR MIRPUR","232/2, ",23.79463737,90.35948807,POINT (90.35948807 23.79463737)
52/3/D AHMED NAGAR DHAKA.,52/3/D ,23.79492273,90.36031553,POINT (90.36031553 23.79492273)
52/3 KA   AHMED NAGA MIRPUR DHAKA,52/3 KA   ,23.79525684,90.35994257,POINT (90.35994257 23.79525684)
52/5 AHMED NAGAR DHAKA,52/5 ,23.79520585,90.35974804,POINT (90.35974804 23.79520585)
"157/ 1/ A, AHMED NAGAR MIRPUR","157/ 1/ A, ",23.79536939,90.36131472,POINT (90.36131472 23.79536939)
52/3 PIKE PARA DHAKA,52/3 ,23.79528896,90.36002779,POINT (90.36002779 23.79528896)
175/4 AHMED NAGAR MIRPUR,175/4 ,23.79462898,90.35995611,POINT (90.35995611 23.79462898)
160/2 AHMED NAGAR MIRPUR DHAKA,160/2  ,23.79545392,90.36122227,POINT (90.36122227 23.79545392)
"160/2-B, AHMEDNAGAR, MIRPUR","160/2-B, ",23.7954548,90.36120281,POINT (90.36120281 23.7954548)
160/2/C-1 AHMEDNAGAR MIRPUR,160/2/C-1 ,23.79556588,90.36125455,POINT (90.36125455 23.79556588)
55/1 AHMED NAGAR PIKE PARA DHAKA,55/1,23.79600352,90.36112068,POINT (90.36112068 23.79600352)
"160/2-D, AHMED NAGAR MIRPUR","160/2-D, ",23.7955491,90.36113175,POINT (90.36113175 23.7955491)
"52/7, AHMED NAGAR, MIRPUR,DHAKA","52/7, ",23.79483157,90.35980998,POINT (90.35980998 23.79483157)
55/B  AHMED NAGAR MIRPUR DHAKA,55/B   ,23.79599646,90.36106209,POINT (90.36106209 23.79599646)
238/4 AHMED NAGAR DHAKA.,238/4 ,23.79509122,90.36010182,POINT (90.36010182 23.79509122)
"160/ 2, AHMED NAGAR, PIEKPARA MIRPUR","160/ 2, ",23.79567579,90.36118728,POINT (90.36118728 23.79567579)
"160/3 AHMED NAGAR MIRPUR, DHAKA.",160/3.,23.79566761,90.36111552,POINT (90.36111552 23.79566761)
58     AHMED NAGAR MIRPUR DHAKA,58,23.79579911,90.36125234,POINT (90.36125234 23.79579911)
59 AHMED NAGAR PAIKPARA DHAKA.,59,23.79579519,90.36133964,POINT (90.36133964 23.79579519)
160/1 AHMED NAGAR PIKE PARA DHAKA,160/1 ,23.79568923,90.36142282,POINT (90.36142282 23.79568923)
"179/ 2, AHMED NAGAR MIRPUR.","179/ 2, .",23.79402711,90.36020244,POINT (90.36020244 23.79402711)
179  AHMED NAGAR MIRPUR DHAKA,179,23.79394751,90.36031978,POINT (90.36031978 23.79394751)
247/2 A AHMED NAGAR DHAKA.,247/2 A ,23.79285914,90.35911254,POINT (90.35911254 23.79285914)
"207, AHMED NAGAR MIRPUR","207, ",23.79296261,90.3593203,POINT (90.3593203 23.79296261)
"247/1, AHMED NAGAR MIRPUR","247/1, ",23.79295853,90.35938512,POINT (90.35938512 23.79295853)
247/3  AHMED NAGAR PIKE PARA DHAKA,247/3  ,23.79313731,90.35934353,POINT (90.35934353 23.79313731)
"172/B  (0LD) 172/1/B (NEW) AHMED NAGAR, MIRPUR",172/1/B,23.79452172,90.3603536,POINT (90.3603536 23.79452172)
"175/1/C, AHMED NAGAR MIRPUR","175/1/C, ",23.79451206,90.36011072,POINT (90.36011072 23.79451206)
236 B  AHMED NAGAR MIRPUR DHAKAA,236 B   A,23.79434367,90.35902741,POINT (90.35902741 23.79434367)
219/2 AHMED NAGAR DHAKA,219/2 ,23.79410842,90.36042709,POINT (90.36042709 23.79410842)
247/3 A  AHMED NAGAR MIRPUR DHAKA,247/3 A   ,23.79318809,90.35948643,POINT (90.35948643 23.79318809)
"238/D, AHMED NAGAR, MIRPUR, DHAKA.","238/D, ",23.79470154,90.35818931,POINT (90.35818931 23.79470154)
209/A AHMED NAGAR PIKE PARA DHAKA,209/A ,23.79345844,90.35947851,POINT (90.35947851 23.79345844)
"175/1, AHMED NAGAR MIRPUR","175/1, ",23.79437769,90.3601895,POINT (90.3601895 23.79437769)
237/6 AHMED NAGAR DHAKA.,237/6 ,23.79417875,90.3584561,POINT (90.3584561 23.79417875)
"AHAMMED NAGAR, MIRPUR","AHAMMED NAGAR, MIRPUR",23.79353062,90.35819731,POINT (90.35819731 23.79353062)
"206/3, AHMED NAGAR MIRPUR","206/3, ",23.79354291,90.35958525,POINT (90.35958525 23.79354291)
212/2/A AHMED NAGAR MIRPUR,212/2/A ,23.79352884,90.35908952,POINT (90.35908952 23.79352884)
212/2   AHMED NAGAR DHAKA,212/2   ,23.7935347,90.35906815,POINT (90.35906815 23.7935347)
"198/3/B, AHMED NAGAR PAIKPARA MIRPUR DHAKA","198/3/B, ",23.792906,90.36012767,POINT (90.36012767 23.792906)
237/2 AHMED NAGAR PIKE PARA DHAKA,237/2 ,23.79402282,90.3586102,POINT (90.3586102 23.79402282)
"237/4,  AHMED NAGAR,  MIRPUR, DHAKA.","237/4, ",23.79389494,90.35856254,POINT (90.35856254 23.79389494)
206/2 A  AHMED NAGAR DHAKA.,206/2 A  ,23.79326126,90.3596576,POINT (90.3596576 23.79326126)
"112/4  AHMED NAGAR MIRPUR, DHAKA",112/4 ,23.79343531,90.35897781,POINT (90.35897781 23.79343531)
"213/3  AHMED NAGAR MIRPUR, DHAKA",213/3 ,23.793984,90.35899847,POINT (90.35899847 23.793984)
224/2 AHMED NAGAR DHAKA,224/2,23.79399341,90.35906132,POINT (90.35906132 23.79399341)
224/1 AHMED NAGAR PIKE PARA DHAKA,224/1 ,23.79399591,90.35920016,POINT (90.35920016 23.79399591)
227/4   AHMED NAGAR MIRPUR DHAKA,227/4    ,23.7942632,90.35965433,POINT (90.35965433 23.7942632)
"227, B AHMAD NAGAR MIRPUR, DHAKA","227, B, ",23.79435031,90.35962389,POINT (90.35962389 23.79435031)
222  PAIKPARA DHAKA,222,23.79406392,90.35942641,POINT (90.35942641 23.79406392)
"215,AHMED NAGAR MIRPUR","215,",23.79388634,90.35951195,POINT (90.35951195 23.79388634)
256/1 AHMED NAGAR MIRPUR,256/1 ,23.79277394,90.35874935,POINT (90.35874935 23.79277394)
227/1  AHMED NAGAR MIRPUR DHAKA,227/1   ,23.79443167,90.35960269,POINT (90.35960269 23.79443167)
216 AHMED NAGAR PIKE PARA DHAKA,216,23.79395128,90.35969688,POINT (90.35969688 23.79395128)
"SHAH COTTAGE, 259/ D, EAST AHMAD NAGAR PAIKPARA MIRPUR-1 DHAKA-1216"," 259/ D,",23.79264255,90.35875948,POINT (90.35875948 23.79264255)
"223, AHMED NAGAR, PAIKPARA MIRPUR","223, ",23.79420258,90.35936829,POINT (90.35936829 23.79420258)
"223/A, AHMEDNAGAR MIRPUR","223/A, ",23.79425001,90.35936291,POINT (90.35936291 23.79425001)
223 AHMED NAGAR PIKE PARA DHAKA,223,23.79430092,90.35936986,POINT (90.35936986 23.79430092)
"217, AHMED NAGAR MIRPUR","217, ",23.79398055,90.35982209,POINT (90.35982209 23.79398055)
221 AHMED NAGAR PIKE PARA DHAKA,221,23.79409147,90.35965314,POINT (90.35965314 23.79409147)
173 AHMED NAGAR MIRPUR. DHAKA,173 . ,23.79464522,90.36053832,POINT (90.36053832 23.79464522)
"226/1  AHMED NAGAR MIRPUR, DHAKA",226/1 ,23.79433595,90.35924581,POINT (90.35924581 23.79433595)
220 PIKE PARA DHAKA,220,23.79412669,90.3597276,POINT (90.3597276 23.79412669)
220/1 AHMED NAGAR PAIKPARA DHAKA.,220/1 ,23.7940577,90.35983063,POINT (90.35983063 23.7940577)
"172, AHMED NAGAR MIRPUR","172, ",23.79450507,90.36057775,POINT (90.36057775 23.79450507)
"226/ 1, AHMEDNAGAR MIRPUR","226/ 1,",23.79419014,90.3592401,POINT (90.3592401 23.79419014)
219 AHMED NAGAR PIKE PARA DHAKA,219,23.79410211,90.359968,POINT (90.359968 23.79410211)
"218, AHMED NAGAR MIRPUR","218, ",23.7940221,90.36007764,POINT (90.36007764 23.7940221)
"259, AHMEDNAGAG,MIRPUR","259, ",23.79249484,90.35892921,POINT (90.35892921 23.79249484)
"HABITAT MONZIL-1, FLAT-D/5,310/1 PAIKPARA, MIRPUR-1 DHAKA",310/1 ,23.79486183,90.35766843,POINT (90.35766843 23.79486183)
"315/A, AHMED NAGAR, MIRPUR, DHAKA .","315/A, ",23.79418427,90.35708319,POINT (90.35708319 23.79418427)
"315/B/1, AHMED NAGAR PAIK PARA MIRPUR","315/B/1,",23.79425021,90.35701014,POINT (90.35701014 23.79425021)
"311, AHMED NAGAR MIRPUR","311, ",23.79465606,90.35737975,POINT (90.35737975 23.79465606)
"315/B, AHMED NAGAR, MIRPUR, DHAKA.","315/B, ",23.79430234,90.35711059,POINT (90.35711059 23.79430234)
"342/2, AHMED NAGAR MIRPUR","342/2, ",23.79396199,90.35670354,POINT (90.35670354 23.79396199)
306 AHMED NAGAR DHAKA,306,23.79430587,90.3576572,POINT (90.3576572 23.79430587)
306/1   AHMED NAGAR MIRPUR DHAKA,306/1    ,23.7940601,90.35748434,POINT (90.35748434 23.7940601)
344/1 AHMED NAGAR PAIKPARA DHAKA,344/1 ,23.79366552,90.35667739,POINT (90.35667739 23.79366552)
"340/2, AHMED NAGAR MIRPUR","340/2, ",23.793776,90.35662294,POINT (90.35662294 23.793776)
"340/1/A, AHMED NAGAR, MIRPUR.","340/1/A, ",23.79388562,90.35657107,POINT (90.35657107 23.79388562)
304/1/A AHMED NAGAR DHAKA,304/1/A ,23.79417802,90.35746917,POINT (90.35746917 23.79417802)
"304/1, AHMED  NAGOR, MIRPUR DHAKA","304/1,",23.79391885,90.35758016,POINT (90.35758016 23.79391885)
"340/1, AHMED NAGAR MIRPUR DHAKA.","340/1,  .",23.7940381,90.3565292,POINT (90.3565292 23.7940381)
AHMED NAGAR PAIK PARA DHAKA,AHMED NAGAR PAIK PARA ,23.7941422,90.35651949,POINT (90.35651949 23.7941422)
"247/B, AHMED NAGAR MIRPUR","247/B, ",23.79384264,90.35785911,POINT (90.35785911 23.79384264)
302/1/B AHMED NAGAR MIRPUR,302/1/B ,23.79369766,90.35746123,POINT (90.35746123 23.79369766)
"314/1 AHMEDNAGAR MIRPUR, DHAKA",314/1,23.79453685,90.35724095,POINT (90.35724095 23.79453685)
"313 AHMED NAGAR 314,AHMED NAGAR DHAKA",313,23.79453742,90.35714112,POINT (90.35714112 23.79453742)
"338/2, PAIKPARA MIRPUR","338/2, ",23.79451032,90.35703422,POINT (90.35703422 23.79451032)
338 AHMED NAGAR PAIK PARA DHAKA,338,23.79433096,90.35675396,POINT (90.35675396 23.79433096)
"339, AHMED NAGAR MIRPUR","339, ",23.79427121,90.35667772,POINT (90.35667772 23.79427121)
319/1 AHMED NAGAR DHAKA,319/1 ,23.7945323,90.35670978,POINT (90.35670978 23.7945323)
204/1 AHMED NAGAR PIKE PARA DHAKA,204/1,23.79271687,90.35937132,POINT (90.35937132 23.79271687)
"319/A AHMED NAGAR PAIK PARA, MIRPUR.",319/A ,23.79461061,90.35659411,POINT (90.35659411 23.79461061)
320 AHMED NAGAR DHAKA.,320,23.79461318,90.35630994,POINT (90.35630994 23.79461318)
319 AHMED NAGAR PAIK PARA DHAKA,319,23.79479562,90.35654511,POINT (90.35654511 23.79479562)
317/2 AHMED NAGAR DHAKA.,317/2 ,23.79479826,90.35710977,POINT (90.35710977 23.79479826)
316 AHMED NAGAR PAIK PARA DHAKA,316,23.793866,90.35707933,POINT (90.35707933 23.793866)
343 AHMED NAGAR PAIK PARA DHAKA,343,23.79389004,90.35691146,POINT (90.35691146 23.79389004)
322/1 AHMED NAGAR MIRPUR DHAKA.,322/1  .,23.79442457,90.3561272,POINT (90.3561272 23.79442457)
322/1  AHMED NAGAR MIRPUR DHAKA,322/1   ,23.79440717,90.35610287,POINT (90.35610287 23.79440717)
"331  AHMED NAGAR MIRPUR, DHAKA.",331 .,23.79451731,90.35587934,POINT (90.35587934 23.79451731)
333/4/D AHMED NAGAR MIRPUR,333/4/D ,23.79363678,90.35551827,POINT (90.35551827 23.79363678)
"334/6/A  AHMEDNAGAR, MIRPUR.",334/6/A  ,23.79374357,90.35529712,POINT (90.35529712 23.79374357)
"328 / 2, AHMED NAGAR MIRPUR ,DHAKA","328 / 2,  ,",23.79380664,90.35524648,POINT (90.35524648 23.79380664)
"322/3, AHMED NAGAR MIRPUR","322/3, ",23.79431136,90.35603702,POINT (90.35603702 23.79431136)
"333/GA, AHMED NAGAR","333/GA, ",23.79348768,90.35542202,POINT (90.35542202 23.79348768)
"302/1-A, AHMED NAGAR MIRPUR","302/1-A, ",23.79415168,90.35624704,POINT (90.35624704 23.79415168)
322/5 AKOTA RD AHMED NAGAR MIRPUR,322/5 ,23.79422772,90.35594476,POINT (90.35594476 23.79422772)
333/2 A AHMED NAGAR DHAKA,333/2 A ,23.79419192,90.35576208,POINT (90.35576208 23.79419192)
333/4  AHMED NAGAR MIRPUR DHAKA,333/4   ,23.79309624,90.35538464,POINT (90.35538464 23.79309624)
"333/2 - B, AHMED NAGAR MIRPUR","333/2 - B, ",23.79418614,90.35567362,POINT (90.35567362 23.79418614)
334/10  AHMED NAGAR MIRPUR DHAKA,334/10   ,23.79420198,90.35506099,POINT (90.35506099 23.79420198)
